Timestamp,VX,VY,VZ,ADX,ADY,ADZ,TEMP,DX,DY,DZ,HZX,HZY,HZZ
52537,8,7,4,0,1,0,21.71,14,7,34,23,37,25
52627,7,8,7,0,1,1,21.59,32,31,23,23,37,25
52747,4,14,7,0,2,0,21.46,10,52,33,23,37,25
52822,4,5,4,0,0,1,21.71,17,10,24,23,37,25
52942,5,10,7,0,2,1,21.65,26,11,41,23,37,25
53017,3,9,5,0,2,0,21.59,4,32,20,23,37,25
53152,6,8,3,0,0,0,21.65,16,11,18,23,37,25
53227,6,5,6,0,3,0,21.40,22,40,34,23,37,25
53347,5,9,7,0,2,1,21.78,14,25,31,23,37,25
53439,7,6,6,0,1,1,21.65,23,10,28,23,37,25
53557,6,9,6,0,1,1,21.65,25,33,34,26,38,25
53632,6,9,3,0,1,0,21.46,22,42,14,26,38,25
53752,6,7,4,0,1,0,21.71,29,22,22,26,38,25
53842,2,5,6,0,2,1,21.71,11,19,29,26,38,25
53947,3,11,7,0,1,0,21.84,12,13,19,26,38,25
54037,6,5,2,0,1,0,21.27,16,22,18,26,38,25
54172,4,6,6,0,1,0,21.59,10,32,30,26,38,25
54247,4,6,2,0,1,0,21.46,6,18,27,26,38,25
54352,5,9,7,0,1,0,21.40,24,7,33,26,38,25
54457,6,5,5,0,3,1,21.59,10,18,14,26,38,25
54562,4,9,3,0,1,0,21.59,25,29,10,30,31,24
54652,5,6,3,0,1,0,21.71,23,13,31,30,31,24
54757,3,6,6,0,2,0,21.46,16,16,21,30,31,24
54952,6,6,10,0,2,0,21.65,23,25,34,30,31,24
55072,2,9,5,0,2,1,21.59,7,52,18,30,31,24
55177,3,10,5,0,1,0,21.59,18,30,17,30,31,24
55267,6,6,7,0,2,0,21.34,23,32,37,30,31,24
55372,1,5,6,0,2,1,21.40,13,36,26,30,31,24
55477,7,8,3,0,1,0,21.78,17,25,23,30,31,24
55582,4,7,6,0,0,1,21.40,25,17,31,25,31,26
55642,4,8,5,0,3,1,21.65,17,23,34,25,31,26
55794,4,6,2,0,0,0,21.40,31,44,19,25,31,26
55837,6,8,4,0,1,0,21.40,17,7,24,25,31,26
55987,5,6,9,0,2,0,21.46,23,20,30,25,31,26
56047,6,11,3,0,2,0,21.40,24,40,12,25,31,26
56197,4,8,7,0,1,0,21.65,24,6,30,25,31,26
56242,4,6,4,0,2,1,21.34,9,34,31,25,31,26
56392,4,7,3,0,0,0,21.46,20,17,7,25,31,26
56452,6,5,7,0,2,0,21.65,25,44,49,25,31,26
56603,2,8,5,0,2,0,21.65,11,17,29,23,44,28
56647,3,9,2,0,1,1,21.40,19,21,3,23,44,28
56768,4,6,6,0,1,0,21.59,28,10,43,23,44,28
56858,5,6,7,0,3,0,21.40,20,13,26,23,44,28
57008,2,10,2,0,1,0,21.65,7,10,7,23,44,28
57053,5,9,3,0,1,0,21.40,21,41,22,23,44,28
57173,4,7,6,0,3,1,21.59,24,20,36,23,44,28
57248,3,8,3,0,1,0,21.59,15,21,11,23,44,28
57368,4,14,2,0,1,0,21.59,24,54,35,23,44,28
57458,5,7,5,0,1,1,21.65,22,18,19,23,44,28
57578,2,7,7,0,2,0,21.71,5,36,41,23,39,25
57653,5,5,8,0,1,0,21.65,41,17,33,23,39,25
57773,8,7,4,0,2,0,21.59,27,14,23,23,39,25
57863,4,11,6,0,2,1,21.65,28,49,28,23,39,25
57983,5,6,5,0,0,0,21.71,28,30,34,23,39,25
58058,3,7,7,0,2,0,21.65,17,14,21,23,39,25
58178,1,7,2,0,3,1,21.65,2,10,15,23,39,25
58269,3,5,4,0,0,0,21.40,14,5,11,23,39,25
58388,6,6,9,0,3,1,21.78,21,36,48,23,39,25
58463,5,8,4,0,1,0,21.40,7,25,21,23,39,25
